Trd, 000001.095, 92
Trd, 000001.762, 30
Trd, 000001.810, 217
Trd, 000001.952, 281
Trd, 000002.143, 234
Trd, 000002.810, 232
Trd, 000003.095, 236
Trd, 000003.429, 207
Trd, 000004.333, 220
Trd, 000004.524, 261
Trd, 000004.762, 227
Trd, 000005.571, 237
Trd, 000005.714, 219
Trd, 000006.048, 221
Trd, 000006.619, 221
Trd, 000006.905, 221
Trd, 000007.762, 221
Trd, 000008.048, 239
Trd, 000008.095, 231
Trd, 000008.714, 227
Trd, 000009.000, 237
Trd, 000009.048, 239
Trd, 000010.048, 229
Trd, 000010.095, 232
Trd, 000010.143, 278
Trd, 000011.333, 202
Trd, 000011.429, 237
Trd, 000012.095, 266
Trd, 000012.476, 270
Trd, 000012.571, 271
Trd, 000013.000, 259
Trd, 000013.286, 277
Trd, 000013.571, 275
Trd, 000014.190, 273
Trd, 000014.381, 272
Trd, 000015.762, 244
Trd, 000015.905, 249
Trd, 000016.667, 243
Trd, 000018.143, 254
Trd, 000018.667, 248
Trd, 000018.810, 254
Trd, 000020.381, 252
Trd, 000021.048, 252
Trd, 000023.905, 215
Trd, 000024.429, 219
Trd, 000024.476, 237
Trd, 000025.429, 242
Trd, 000028.619, 240
Trd, 000029.048, 146
Trd, 000029.333, 183
Trd, 000029.571, 196
Trd, 000029.905, 174
Trd, 000030.429, 165
Trd, 000031.000, 167
Trd, 000031.381, 166
Trd, 000032.333, 166
Trd, 000032.619, 169
Trd, 000032.810, 174
Trd, 000034.048, 169
Trd, 000035.381, 215
Trd, 000036.000, 217
Trd, 000037.286, 263
Trd, 000037.810, 271
Trd, 000038.238, 268
Trd, 000038.762, 261
Trd, 000038.810, 263
Trd, 000039.952, 264
Trd, 000040.048, 251
Trd, 000042.048, 272
Trd, 000042.476, 272
Trd, 000044.476, 290
Trd, 000045.429, 307
Trd, 000046.762, 315
Trd, 000046.810, 312
Trd, 000047.857, 281
Trd, 000048.190, 277
Trd, 000048.286, 289
Trd, 000048.429, 299
Trd, 000050.762, 261
Trd, 000050.905, 206
Trd, 000051.048, 205
Trd, 000052.095, 191
Trd, 000052.333, 200
Trd, 000053.000, 200
Trd, 000053.667, 224
Trd, 000053.905, 203
Trd, 000055.048, 234
Trd, 000055.333, 288
Trd, 000055.524, 282
Trd, 000055.810, 283
Trd, 000056.095, 285
Trd, 000056.476, 284
Trd, 000056.905, 249
Trd, 000058.095, 294
Trd, 000058.333, 300
Trd, 000058.810, 296
Trd, 000059.190, 299
