Trd, 000001.381, 203
Trd, 000001.667, 315
Trd, 000002.238, 415
Trd, 000002.905, 241
Trd, 000003.048, 220
Trd, 000003.286, 156
Trd, 000003.667, 256
Trd, 000003.714, 230
Trd, 000004.048, 156
Trd, 000004.524, 256
Trd, 000004.857, 178
Trd, 000005.905, 179
Trd, 000006.095, 181
Trd, 000008.429, 252
Trd, 000010.000, 250
Trd, 000010.619, 254
Trd, 000010.905, 258
Trd, 000011.095, 226
Trd, 000014.619, 226
Trd, 000017.095, 226
Trd, 000017.571, 231
Trd, 000018.048, 231
Trd, 000018.286, 231
Trd, 000018.714, 228
Trd, 000019.048, 244
Trd, 000019.619, 242
Trd, 000021.095, 324
Trd, 000021.476, 356
Trd, 000021.619, 369
Trd, 000021.857, 369
Trd, 000022.190, 284
Trd, 000022.333, 333
Trd, 000023.000, 340
Trd, 000023.524, 335
Trd, 000024.143, 332
Trd, 000024.952, 302
Trd, 000025.286, 300
Trd, 000025.476, 301
Trd, 000025.905, 301
Trd, 000026.524, 300
Trd, 000027.286, 300
Trd, 000027.905, 319
Trd, 000028.619, 326
Trd, 000029.286, 326
Trd, 000030.095, 330
Trd, 000030.857, 300
Trd, 000032.857, 312
Trd, 000033.190, 320
Trd, 000033.952, 333
Trd, 000034.048, 368
Trd, 000034.524, 380
Trd, 000034.810, 313
Trd, 000036.238, 360
Trd, 000036.381, 359
Trd, 000037.524, 258
Trd, 000038.000, 254
Trd, 000038.190, 277
Trd, 000038.333, 268
Trd, 000039.000, 243
Trd, 000039.619, 258
