Trd, 000001.238, 354
Trd, 000001.286, 247
Trd, 000002.381, 267
Trd, 000002.619, 339
Trd, 000002.667, 361
Trd, 000003.000, 427
Trd, 000003.381, 281
Trd, 000003.714, 270
Trd, 000003.810, 312
Trd, 000004.524, 361
Trd, 000005.048, 246
Trd, 000005.905, 339
Trd, 000006.048, 318
Trd, 000007.190, 279
Trd, 000007.667, 310
Trd, 000008.286, 227
Trd, 000008.333, 244
Trd, 000008.667, 219
Trd, 000009.286, 275
Trd, 000009.810, 267
Trd, 000010.714, 306
Trd, 000011.000, 277
Trd, 000011.476, 277
Trd, 000012.048, 277
Trd, 000013.619, 290
Trd, 000013.905, 281
Trd, 000014.476, 285
Trd, 000014.810, 283
Trd, 000015.238, 267
Trd, 000015.714, 279
Trd, 000016.381, 278
Trd, 000016.667, 295
Trd, 000016.762, 285
Trd, 000017.571, 185
Trd, 000018.762, 261
Trd, 000019.143, 209
Trd, 000019.762, 254
Trd, 000020.000, 252
Trd, 000020.238, 254
Trd, 000020.524, 252
Trd, 000020.905, 253
Trd, 000021.238, 256
Trd, 000022.619, 232
Trd, 000022.667, 244
Trd, 000023.333, 246
Trd, 000023.476, 246
Trd, 000023.714, 243
Trd, 000024.762, 241
Trd, 000025.524, 263
Trd, 000026.190, 248
Trd, 000026.476, 247
Trd, 000027.667, 258
Trd, 000027.905, 251
Trd, 000028.524, 243
Trd, 000028.714, 266
Trd, 000028.857, 289
Trd, 000029.095, 255
Trd, 000029.524, 261
Trd, 000030.048, 258
Trd, 000030.714, 266
Trd, 000031.286, 243
Trd, 000032.238, 242
Trd, 000032.619, 243
Trd, 000032.857, 246
Trd, 000034.000, 213
Trd, 000034.286, 216
Trd, 000034.952, 213
Trd, 000035.143, 212
Trd, 000035.857, 189
Trd, 000037.048, 262
Trd, 000037.095, 260
Trd, 000037.524, 249
Trd, 000038.286, 250
Trd, 000038.429, 252
Trd, 000038.714, 251
Trd, 000039.429, 251
