Trd, 000001.429, 172
Trd, 000001.952, 363
Trd, 000002.000, 339
Trd, 000002.143, 295
Trd, 000002.381, 137
Trd, 000002.429, 193
Trd, 000002.571, 343
Trd, 000003.095, 177
Trd, 000004.143, 291
Trd, 000004.190, 225
Trd, 000004.429, 263
Trd, 000005.476, 275
Trd, 000006.857, 213
Trd, 000007.762, 259
Trd, 000009.429, 285
Trd, 000010.286, 225
Trd, 000010.667, 207
Trd, 000011.048, 236
Trd, 000012.429, 210
Trd, 000012.952, 209
Trd, 000013.238, 213
Trd, 000013.381, 228
Trd, 000014.381, 214
Trd, 000014.952, 219
Trd, 000015.429, 257
Trd, 000015.524, 225
Trd, 000016.143, 253
Trd, 000016.333, 258
Trd, 000016.810, 257
Trd, 000017.905, 240
Trd, 000018.333, 184
Trd, 000019.476, 181
Trd, 000019.810, 220
Trd, 000019.952, 200
Trd, 000020.095, 199
Trd, 000020.762, 196
Trd, 000022.143, 219
Trd, 000023.762, 222
Trd, 000024.667, 221
Trd, 000028.048, 216
Trd, 000030.714, 207
Trd, 000032.762, 205
Trd, 000033.857, 246
Trd, 000034.238, 287
Trd, 000034.952, 280
Trd, 000036.095, 290
Trd, 000037.143, 288
Trd, 000037.238, 268
Trd, 000037.429, 262
Trd, 000038.571, 261
Trd, 000038.762, 254
Trd, 000039.095, 262
Trd, 000039.286, 261
Trd, 000039.810, 261
Trd, 000040.095, 260
Trd, 000040.524, 259
Trd, 000041.095, 267
Trd, 000041.286, 214
Trd, 000042.571, 210
Trd, 000043.619, 209
Trd, 000044.952, 226
Trd, 000045.667, 225
Trd, 000046.476, 222
Trd, 000047.286, 195
Trd, 000047.571, 195
Trd, 000048.333, 276
Trd, 000048.714, 253
Trd, 000049.000, 219
Trd, 000049.143, 236
Trd, 000049.714, 248
Trd, 000050.333, 240
Trd, 000051.476, 224
Trd, 000052.190, 224
Trd, 000053.524, 221
Trd, 000054.524, 221
Trd, 000056.952, 221
Trd, 000058.381, 221
Trd, 000059.190, 222
