Trd, 000001.190, 91
Trd, 000001.619, 341
Trd, 000002.000, 345
Trd, 000002.286, 290
Trd, 000002.619, 331
Trd, 000003.048, 356
Trd, 000003.762, 292
Trd, 000003.810, 330
Trd, 000004.429, 331
Trd, 000005.143, 330
Trd, 000005.190, 314
Trd, 000006.095, 298
Trd, 000006.238, 309
Trd, 000006.714, 271
Trd, 000006.762, 301
Trd, 000007.286, 285
Trd, 000007.905, 301
Trd, 000008.000, 319
Trd, 000008.238, 309
Trd, 000009.238, 308
Trd, 000009.762, 315
Trd, 000012.857, 299
Trd, 000013.810, 278
Trd, 000014.048, 284
Trd, 000014.905, 293
Trd, 000016.429, 278
Trd, 000016.571, 277
Trd, 000019.238, 301
Trd, 000019.857, 302
Trd, 000020.238, 304
Trd, 000020.524, 299
Trd, 000021.000, 298
Trd, 000021.095, 268
Trd, 000021.619, 262
Trd, 000021.857, 245
Trd, 000022.048, 270
Trd, 000023.000, 273
Trd, 000023.238, 254
Trd, 000023.524, 251
Trd, 000024.048, 250
Trd, 000024.571, 265
Trd, 000025.190, 270
Trd, 000025.905, 248
Trd, 000026.048, 256
Trd, 000026.429, 264
Trd, 000026.762, 256
Trd, 000027.810, 244
Trd, 000028.095, 226
Trd, 000028.476, 254
Trd, 000029.190, 244
Trd, 000029.381, 243
Trd, 000029.905, 264
Trd, 000030.667, 252
Trd, 000030.952, 249
Trd, 000031.143, 192
Trd, 000031.381, 201
Trd, 000031.667, 181
Trd, 000032.571, 243
Trd, 000033.143, 267
Trd, 000033.333, 277
Trd, 000033.762, 275
Trd, 000034.000, 274
Trd, 000034.286, 281
Trd, 000035.333, 228
Trd, 000036.476, 251
Trd, 000036.667, 279
Trd, 000036.714, 274
Trd, 000037.000, 263
Trd, 000038.286, 273
Trd, 000038.667, 244
Trd, 000039.524, 270
Trd, 000041.762, 230
Trd, 000042.476, 230
Trd, 000043.333, 259
Trd, 000044.524, 258
Trd, 000045.857, 249
Trd, 000046.810, 214
Trd, 000047.619, 203
Trd, 000049.571, 205
Trd, 000051.190, 221
Trd, 000052.048, 216
Trd, 000052.143, 226
Trd, 000052.810, 318
Trd, 000053.190, 329
Trd, 000053.333, 317
Trd, 000053.905, 300
Trd, 000054.048, 300
Trd, 000054.333, 301
Trd, 000054.905, 286
Trd, 000054.952, 299
Trd, 000055.238, 297
Trd, 000055.476, 297
Trd, 000056.381, 291
Trd, 000057.095, 273
Trd, 000057.286, 290
Trd, 000057.714, 295
Trd, 000058.048, 289
Trd, 000058.095, 291
Trd, 000058.476, 291
Trd, 000059.286, 289
