Trd, 000001.048, 337
Trd, 000001.238, 222
Trd, 000001.762, 157
Trd, 000001.952, 168
Trd, 000002.333, 167
Trd, 000002.524, 168
Trd, 000002.714, 187
Trd, 000003.429, 231
Trd, 000003.952, 256
Trd, 000004.429, 226
Trd, 000004.714, 230
Trd, 000005.762, 241
Trd, 000006.190, 195
Trd, 000006.286, 211
Trd, 000006.381, 200
Trd, 000006.571, 192
Trd, 000007.667, 247
Trd, 000009.048, 236
Trd, 000010.524, 256
Trd, 000010.667, 249
Trd, 000011.286, 248
Trd, 000011.667, 250
Trd, 000012.524, 273
Trd, 000012.905, 267
Trd, 000013.667, 266
Trd, 000014.238, 265
Trd, 000015.762, 249
Trd, 000016.667, 258
Trd, 000018.619, 289
Trd, 000019.000, 284
Trd, 000019.286, 264
Trd, 000020.048, 235
Trd, 000020.143, 242
Trd, 000020.429, 243
Trd, 000020.571, 246
Trd, 000020.810, 247
Trd, 000021.095, 257
Trd, 000021.476, 302
Trd, 000021.810, 272
Trd, 000022.000, 262
Trd, 000022.905, 262
Trd, 000025.667, 298
Trd, 000026.619, 296
Trd, 000027.143, 245
Trd, 000029.381, 296
Trd, 000029.762, 224
Trd, 000029.905, 226
Trd, 000029.952, 231
Trd, 000030.810, 227
Trd, 000030.905, 231
Trd, 000031.333, 238
Trd, 000031.381, 236
Trd, 000032.143, 234
Trd, 000032.476, 233
Trd, 000033.143, 233
Trd, 000033.238, 235
Trd, 000033.333, 237
Trd, 000033.952, 239
Trd, 000034.333, 248
Trd, 000035.048, 237
Trd, 000035.381, 220
Trd, 000035.571, 188
Trd, 000036.000, 224
Trd, 000036.286, 198
Trd, 000036.810, 240
Trd, 000037.476, 196
Trd, 000037.667, 198
Trd, 000037.952, 198
Trd, 000038.381, 198
Trd, 000038.810, 227
Trd, 000039.190, 229
