Trd, 000001.476, 240
Trd, 000001.571, 166
Trd, 000001.762, 162
Trd, 000002.333, 241
Trd, 000002.524, 304
Trd, 000002.714, 243
Trd, 000003.190, 238
Trd, 000003.476, 307
Trd, 000004.381, 256
Trd, 000005.000, 244
Trd, 000005.095, 252
Trd, 000005.286, 293
Trd, 000005.714, 261
Trd, 000006.238, 262
Trd, 000007.286, 255
Trd, 000007.333, 256
Trd, 000007.714, 257
Trd, 000008.476, 248
Trd, 000008.857, 283
Trd, 000011.238, 281
Trd, 000011.524, 266
Trd, 000011.857, 266
Trd, 000012.286, 256
Trd, 000013.333, 262
Trd, 000013.714, 259
Trd, 000015.476, 259
Trd, 000015.857, 257
Trd, 000018.095, 257
Trd, 000018.238, 260
Trd, 000019.333, 259
Trd, 000020.048, 250
Trd, 000020.476, 355
Trd, 000020.952, 280
Trd, 000021.095, 246
Trd, 000021.619, 251
Trd, 000022.190, 210
Trd, 000022.905, 276
Trd, 000023.619, 214
Trd, 000024.476, 212
Trd, 000024.571, 215
Trd, 000025.762, 255
Trd, 000026.238, 225
Trd, 000027.667, 250
Trd, 000028.571, 229
Trd, 000029.762, 220
Trd, 000030.143, 221
Trd, 000031.952, 324
Trd, 000032.381, 315
Trd, 000032.857, 294
Trd, 000033.286, 289
Trd, 000033.381, 284
Trd, 000033.667, 282
Trd, 000033.952, 281
Trd, 000034.429, 282
Trd, 000035.381, 279
Trd, 000036.667, 294
Trd, 000036.952, 286
Trd, 000037.333, 287
Trd, 000038.095, 292
Trd, 000038.667, 298
Trd, 000039.143, 307
