Trd, 000001.095, 255
Trd, 000001.429, 151
Trd, 000001.524, 333
Trd, 000002.143, 345
Trd, 000002.190, 212
Trd, 000002.524, 351
Trd, 000003.476, 309
Trd, 000003.524, 319
Trd, 000004.429, 325
Trd, 000004.571, 323
Trd, 000005.286, 308
Trd, 000005.524, 290
Trd, 000005.571, 305
Trd, 000006.238, 320
Trd, 000006.619, 321
Trd, 000008.000, 320
Trd, 000008.905, 310
Trd, 000011.048, 299
Trd, 000011.333, 299
Trd, 000011.762, 297
Trd, 000012.048, 261
Trd, 000012.810, 322
Trd, 000013.238, 321
Trd, 000013.857, 313
Trd, 000014.524, 299
Trd, 000014.619, 299
Trd, 000015.048, 295
Trd, 000015.333, 303
Trd, 000016.429, 246
Trd, 000016.619, 288
Trd, 000017.190, 256
Trd, 000017.476, 283
Trd, 000018.762, 238
Trd, 000018.810, 242
Trd, 000019.190, 267
Trd, 000019.286, 249
Trd, 000020.190, 250
Trd, 000020.286, 249
Trd, 000020.429, 237
Trd, 000020.857, 238
Trd, 000021.429, 267
Trd, 000021.810, 243
Trd, 000023.381, 277
Trd, 000023.429, 270
Trd, 000024.190, 270
Trd, 000025.000, 257
Trd, 000025.381, 203
Trd, 000025.571, 196
Trd, 000025.857, 208
Trd, 000026.238, 238
Trd, 000026.714, 226
Trd, 000027.333, 235
Trd, 000027.952, 241
Trd, 000028.190, 240
Trd, 000028.238, 230
Trd, 000029.381, 234
Trd, 000029.619, 243
Trd, 000030.238, 237
Trd, 000030.571, 240
Trd, 000030.952, 239
Trd, 000031.905, 237
Trd, 000033.095, 146
Trd, 000033.190, 205
Trd, 000033.571, 163
Trd, 000034.143, 204
Trd, 000035.381, 212
Trd, 000035.667, 212
Trd, 000036.048, 220
Trd, 000036.095, 217
Trd, 000036.905, 213
Trd, 000037.571, 191
Trd, 000039.048, 188
