Trd, 000001.143, 385
Trd, 000001.333, 346
Trd, 000001.619, 303
Trd, 000002.190, 168
Trd, 000002.286, 59
Trd, 000002.714, 276
Trd, 000003.095, 288
Trd, 000003.333, 278
Trd, 000003.619, 342
Trd, 000003.952, 305
Trd, 000004.095, 292
Trd, 000004.762, 302
Trd, 000004.905, 291
Trd, 000005.571, 279
Trd, 000006.571, 281
Trd, 000006.714, 309
Trd, 000006.952, 281
Trd, 000007.333, 313
Trd, 000007.714, 286
Trd, 000008.190, 285
Trd, 000008.571, 310
Trd, 000008.762, 299
Trd, 000009.000, 290
Trd, 000010.095, 312
Trd, 000011.810, 311
Trd, 000012.762, 310
Trd, 000013.095, 312
Trd, 000014.429, 288
Trd, 000014.571, 287
Trd, 000015.238, 281
Trd, 000016.571, 280
Trd, 000018.095, 282
Trd, 000019.810, 282
Trd, 000021.429, 251
Trd, 000022.095, 229
Trd, 000023.429, 230
Trd, 000024.429, 219
Trd, 000024.524, 224
Trd, 000024.857, 219
Trd, 000025.190, 219
Trd, 000025.381, 224
Trd, 000026.429, 282
Trd, 000027.429, 244
Trd, 000027.476, 247
Trd, 000027.810, 233
Trd, 000028.190, 239
Trd, 000028.667, 199
Trd, 000028.857, 205
Trd, 000029.286, 229
Trd, 000029.810, 235
Trd, 000030.571, 217
Trd, 000031.095, 215
Trd, 000031.810, 230
Trd, 000033.524, 262
Trd, 000033.857, 261
Trd, 000036.619, 273
Trd, 000037.762, 270
Trd, 000038.429, 260
Trd, 000038.619, 248
Trd, 000039.524, 255
