Trd, 000001.571, 362
Trd, 000001.762, 355
Trd, 000002.095, 301
Trd, 000002.238, 328
Trd, 000002.429, 346
Trd, 000003.048, 346
Trd, 000003.190, 345
Trd, 000003.381, 346
Trd, 000003.714, 69
Trd, 000004.143, 236
Trd, 000005.095, 232
Trd, 000005.762, 282
Trd, 000006.190, 253
Trd, 000006.619, 243
Trd, 000007.190, 230
Trd, 000007.571, 262
Trd, 000007.857, 266
Trd, 000008.286, 266
Trd, 000008.857, 253
Trd, 000009.571, 274
Trd, 000009.952, 281
Trd, 000010.190, 273
Trd, 000010.762, 270
Trd, 000011.476, 272
Trd, 000012.810, 271
Trd, 000012.952, 272
Trd, 000013.429, 268
Trd, 000014.000, 268
Trd, 000014.524, 223
Trd, 000014.714, 195
Trd, 000015.048, 200
Trd, 000015.571, 238
Trd, 000015.810, 241
Trd, 000015.857, 232
Trd, 000016.333, 221
Trd, 000016.810, 234
Trd, 000016.857, 229
Trd, 000017.429, 226
Trd, 000018.714, 226
Trd, 000019.524, 266
Trd, 000019.810, 232
Trd, 000020.476, 248
Trd, 000020.857, 243
Trd, 000021.571, 258
Trd, 000022.048, 274
Trd, 000023.905, 248
Trd, 000024.810, 245
Trd, 000025.571, 247
Trd, 000026.762, 251
Trd, 000027.524, 239
Trd, 000028.095, 238
Trd, 000028.810, 238
Trd, 000029.762, 233
Trd, 000030.286, 232
Trd, 000030.619, 232
Trd, 000030.905, 231
Trd, 000031.762, 228
Trd, 000032.905, 219
Trd, 000033.571, 220
Trd, 000034.190, 220
Trd, 000035.238, 219
Trd, 000036.000, 222
Trd, 000036.286, 221
Trd, 000037.714, 220
Trd, 000038.238, 236
Trd, 000039.952, 237
Trd, 000040.143, 226
Trd, 000042.048, 234
Trd, 000043.238, 251
Trd, 000043.810, 239
Trd, 000044.286, 260
Trd, 000046.095, 251
Trd, 000048.905, 248
Trd, 000049.000, 229
Trd, 000049.619, 228
Trd, 000051.619, 224
Trd, 000052.905, 225
Trd, 000055.000, 260
Trd, 000055.571, 296
Trd, 000056.381, 302
Trd, 000057.000, 295
