Trd, 000001.143, 211
Trd, 000001.476, 304
Trd, 000001.905, 222
Trd, 000002.000, 300
Trd, 000002.143, 211
Trd, 000002.714, 323
Trd, 000002.905, 213
Trd, 000003.524, 135
Trd, 000003.905, 266
Trd, 000004.619, 313
Trd, 000006.190, 312
Trd, 000006.762, 298
Trd, 000008.095, 301
Trd, 000008.524, 306
Trd, 000009.143, 297
Trd, 000010.143, 299
Trd, 000010.429, 302
Trd, 000011.048, 300
Trd, 000012.238, 299
Trd, 000013.857, 298
Trd, 000014.714, 288
Trd, 000018.905, 296
Trd, 000020.000, 295
Trd, 000020.429, 278
Trd, 000024.571, 289
Trd, 000025.905, 285
Trd, 000026.333, 282
Trd, 000027.429, 287
Trd, 000034.333, 245
Trd, 000035.000, 245
Trd, 000036.381, 243
Trd, 000038.048, 221
Trd, 000038.571, 233
Trd, 000038.714, 240
Trd, 000039.143, 239
Trd, 000039.429, 234
