Trd, 000001.095, 148
Trd, 000001.286, 356
Trd, 000001.429, 310
Trd, 000001.762, 382
Trd, 000002.714, 332
Trd, 000002.952, 328
Trd, 000003.095, 268
Trd, 000003.286, 148
Trd, 000003.571, 245
Trd, 000004.000, 173
Trd, 000004.333, 232
Trd, 000004.810, 245
Trd, 000005.619, 234
Trd, 000006.571, 108
Trd, 000007.000, 179
Trd, 000008.238, 244
Trd, 000008.429, 239
Trd, 000008.857, 233
Trd, 000009.000, 217
Trd, 000009.952, 217
Trd, 000010.143, 173
Trd, 000012.762, 249
Trd, 000013.190, 249
Trd, 000013.810, 262
Trd, 000014.048, 255
Trd, 000014.667, 192
Trd, 000014.714, 196
Trd, 000014.762, 213
Trd, 000014.857, 207
Trd, 000015.571, 231
Trd, 000015.810, 207
Trd, 000015.905, 204
Trd, 000016.857, 223
Trd, 000018.571, 221
Trd, 000022.048, 220
Trd, 000022.952, 185
Trd, 000024.238, 213
Trd, 000025.857, 188
Trd, 000028.048, 187
Trd, 000028.190, 206
Trd, 000028.619, 204
Trd, 000029.238, 185
Trd, 000029.286, 186
Trd, 000029.619, 187
Trd, 000029.762, 185
Trd, 000030.286, 183
Trd, 000031.000, 183
Trd, 000031.048, 183
Trd, 000032.048, 188
Trd, 000032.286, 228
Trd, 000032.524, 188
Trd, 000032.810, 217
Trd, 000033.429, 230
Trd, 000033.952, 198
Trd, 000034.714, 198
Trd, 000034.857, 198
Trd, 000035.905, 197
Trd, 000037.810, 204
Trd, 000038.714, 187
Trd, 000039.571, 192
