Trd, 000001.333, 136
Trd, 000001.381, 82
Trd, 000001.667, 112
Trd, 000001.905, 70
Trd, 000002.238, 128
Trd, 000002.381, 112
Trd, 000002.476, 97
Trd, 000003.238, 57
Trd, 000004.333, 69
Trd, 000006.095, 109
Trd, 000006.952, 108
Trd, 000007.571, 76
Trd, 000009.571, 121
Trd, 000011.238, 125
Trd, 000012.905, 137
Trd, 000013.381, 138
Trd, 000015.952, 134
Trd, 000019.476, 135
Trd, 000020.095, 109
Trd, 000020.857, 128
Trd, 000021.476, 128
Trd, 000022.048, 116
Trd, 000022.571, 143
Trd, 000023.048, 120
Trd, 000025.381, 144
Trd, 000025.905, 146
Trd, 000027.952, 150
Trd, 000029.571, 131
Trd, 000030.857, 157
Trd, 000032.000, 155
Trd, 000034.381, 138
Trd, 000036.143, 156
Trd, 000036.667, 156
Trd, 000037.667, 153
Trd, 000038.619, 157
Trd, 000038.905, 164
Trd, 000039.619, 150
Trd, 000042.000, 163
Trd, 000043.048, 162
Trd, 000043.667, 161
Trd, 000045.095, 158
Trd, 000046.000, 155
Trd, 000047.143, 157
Trd, 000047.952, 156
Trd, 000048.810, 144
Trd, 000049.333, 144
Trd, 000049.857, 144
Trd, 000050.143, 142
Trd, 000050.905, 142
Trd, 000051.857, 146
Trd, 000053.095, 143
Trd, 000053.381, 143
Trd, 000053.810, 144
Trd, 000055.048, 133
Trd, 000057.048, 137
Trd, 000061.333, 115
Trd, 000062.286, 114
Trd, 000063.286, 114
Trd, 000065.095, 114
Trd, 000065.381, 114
Trd, 000067.857, 114
Trd, 000069.095, 114
Trd, 000070.048, 113
Trd, 000070.619, 112
Trd, 000070.857, 112
Trd, 000071.619, 102
Trd, 000071.667, 105
Trd, 000072.333, 98
Trd, 000074.238, 105
Trd, 000076.810, 127
Trd, 000079.095, 104
Trd, 000081.000, 151
Trd, 000081.429, 142
Trd, 000082.143, 147
Trd, 000084.524, 120
Trd, 000085.095, 134
Trd, 000085.524, 122
Trd, 000086.762, 115
Trd, 000088.429, 122
Trd, 000088.952, 111
Trd, 000089.333, 110
Trd, 000089.952, 105
Trd, 000090.143, 108
Trd, 000090.524, 105
Trd, 000090.952, 92
Trd, 000091.762, 100
Trd, 000091.905, 98
Trd, 000092.429, 95
Trd, 000093.952, 115
Trd, 000095.857, 112
Trd, 000099.381, 116
