Trd, 000001.095, 103
Trd, 000001.286, 337
Trd, 000001.381, 370
Trd, 000001.810, 226
Trd, 000002.143, 356
Trd, 000002.476, 198
Trd, 000003.667, 291
Trd, 000003.810, 268
Trd, 000004.143, 229
Trd, 000004.381, 233
Trd, 000004.905, 316
Trd, 000005.810, 255
Trd, 000006.095, 255
Trd, 000006.714, 214
Trd, 000006.762, 250
Trd, 000007.095, 386
Trd, 000007.714, 383
Trd, 000007.857, 326
Trd, 000008.524, 274
Trd, 000009.048, 240
Trd, 000009.095, 222
Trd, 000009.429, 254
Trd, 000009.619, 272
Trd, 000010.429, 271
Trd, 000010.762, 268
Trd, 000011.286, 283
Trd, 000011.762, 276
Trd, 000012.000, 281
Trd, 000012.143, 289
Trd, 000012.667, 272
Trd, 000013.429, 203
Trd, 000014.143, 237
Trd, 000014.286, 265
Trd, 000016.190, 242
Trd, 000016.810, 254
Trd, 000017.667, 222
Trd, 000017.762, 246
Trd, 000017.905, 204
Trd, 000018.952, 217
Trd, 000019.238, 244
Trd, 000019.286, 232
Trd, 000019.762, 221
Trd, 000019.952, 240
Trd, 000021.095, 263
Trd, 000021.381, 224
Trd, 000021.952, 224
Trd, 000023.905, 224
Trd, 000024.238, 243
Trd, 000025.571, 214
Trd, 000025.952, 233
Trd, 000026.476, 232
Trd, 000027.619, 218
Trd, 000028.571, 202
Trd, 000029.810, 207
Trd, 000030.571, 216
Trd, 000031.905, 193
Trd, 000033.952, 208
Trd, 000035.714, 207
Trd, 000036.143, 205
Trd, 000036.619, 204
Trd, 000037.810, 204
Trd, 000039.429, 201
Trd, 000039.762, 201
